Date,Closing Price,Change,Trading Volume (shr),Trading Value (KHR),Opening,High,Low,Market Cap. (Mil.KHR),Full Market Cap. (Mil.KHR)
10/04/2023,"3,370",,"2,531","8,529,820","3,380","3,380","3,370","134,800","134,800"
07/04/2023,"3,390",,796,"2,688,220","3,390","3,390","3,370","135,600","135,600"
06/04/2023,"3,390",,"1,805","6,102,830","3,390","3,390","3,380","135,600","135,600"
05/04/2023,"3,390",,"2,915","9,838,170","3,380","3,390","3,360","135,600","135,600"
04/04/2023,"3,380",,"2,178","7,352,540","3,380","3,380","3,360","135,200","135,200"
03/04/2023,"3,380",,"3,189","10,765,220","3,370","3,380","3,370","135,200","135,200"
31/03/2023,"3,370",,"1,807","6,035,470","3,330","3,370","3,330","134,800","134,800"
30/03/2023,"3,330",,"14,551","48,579,640","3,380","3,400","3,300","133,200","133,200"
29/03/2023,"3,390",,"1,946","6,595,290","3,350","3,390","3,330","135,600","135,600"
28/03/2023,"3,370",,"2,372","7,988,810","3,350","3,370","3,350","134,800","134,800"
27/03/2023,"3,330",,"13,860","46,324,890","3,340","3,370","3,320","133,200","133,200"
24/03/2023,"3,340",,"10,107","33,823,010","3,400","3,400","3,310","133,600","133,600"
23/03/2023,"3,390",,228,"770,880","3,400","3,400","3,360","135,600","135,600"
22/03/2023,"3,380",,"11,407","38,310,640","3,350","3,410","3,340","135,200","135,200"
21/03/2023,"3,350",,"1,655","5,547,990","3,350","3,410","3,340","134,000","134,000"
20/03/2023,"3,410",,"2,929","9,869,820","3,430","3,450","3,340","136,400","136,400"
17/03/2023,"3,440",,"3,950","13,313,430","3,440","3,440","3,330","137,600","137,600"
16/03/2023,"3,430",,"7,428","25,139,350","3,390","3,460","3,350","137,200","137,200"
15/03/2023,"3,390",,"4,894","16,714,890","3,310","3,460","3,310","135,600","135,600"
14/03/2023,"3,410",,"16,582","56,670,490","3,540","3,540","3,310","136,400","136,400"
13/03/2023,"3,540",,"4,812","17,055,280","3,560","3,560","3,500","141,600","141,600"
10/03/2023,"3,490",,"12,362","43,272,380","3,500","3,530","3,480","139,600","139,600"
09/03/2023,"3,530",,"1,577","5,607,660","3,560","3,560","3,530","141,200","141,200"
07/03/2023,"3,560",,451,"1,590,610","3,520","3,580","3,520","142,400","142,400"
06/03/2023,"3,520",,"6,893","24,282,040","3,560","3,590","3,500","140,800","140,800"
03/03/2023,"3,560",,"8,867","31,487,450","3,590","3,610","3,500","142,400","142,400"
02/03/2023,"3,600",,"2,052","7,387,600","3,600","3,620","3,590","144,000","144,000"
01/03/2023,"3,610",,"17,831","63,349,220","3,660","3,660","3,330","144,400","144,400"
28/02/2023,"3,640",,"12,769","46,141,540","3,650","3,690","3,600","145,600","145,600"
27/02/2023,"3,690",,264,"973,640","3,650","3,690","3,650","147,600","147,600"
