Date,Closing Price,Change,Trading Volume (shr),Trading Value (KHR),Opening,High,Low,Market Cap. (Mil.KHR),Full Market Cap. (Mil.KHR)
06/03/2023,"2,410",,"1,853","4,464,890","2,420","2,420","2,400","15,572","44,492"
03/03/2023,"2,410",,913,"2,194,040","2,400","2,410","2,400","15,572","44,492"
02/03/2023,"2,400",,"2,140","5,136,880","2,420","2,420","2,400","15,508","44,308"
01/03/2023,"2,410",,"1,728","4,157,230","2,420","2,420","2,400","15,572","44,492"
28/02/2023,"2,420",,"3,826","9,198,840","2,410","2,420","2,400","15,637","44,677"
27/02/2023,"2,410",,"4,660","11,215,330","2,410","2,420","2,400","15,572","44,492"
24/02/2023,"2,420",,"6,524","15,754,720","2,420","2,420","2,400","15,637","44,677"
23/02/2023,"2,420",,"3,909","9,399,770","2,430","2,430","2,400","15,637","44,677"
22/02/2023,"2,420",,"3,701","8,928,790","2,420","2,420","2,410","15,637","44,677"
21/02/2023,"2,430",,"5,352","12,962,140","2,420","2,440","2,410","15,702","44,862"
20/02/2023,"2,430",,"1,841","4,470,700","2,440","2,440","2,420","15,702","44,862"
17/02/2023,"2,440",,"6,751","16,408,400","2,430","2,440","2,430","15,766","45,046"
16/02/2023,"2,450",,"21,112","51,430,040","2,430","2,450","2,420","15,831","45,231"
15/02/2023,"2,440",,"6,062","14,720,030","2,430","2,440","2,420","15,766","45,046"
14/02/2023,"2,420",,"3,559","8,615,750","2,440","2,440","2,420","15,637","44,677"
13/02/2023,"2,440",,396,"966,020","2,440","2,440","2,420","15,766","45,046"
10/02/2023,"2,440",,530,"1,292,100","2,440","2,440","2,430","15,766","45,046"
09/02/2023,"2,440",,475,"1,154,590","2,440","2,440","2,430","15,766","45,046"
08/02/2023,"2,440",,667,"1,625,960","2,440","2,440","2,430","15,766","45,046"
07/02/2023,"2,440",,"2,451","5,912,220","2,440","2,440","2,390","15,766","45,046"
06/02/2023,"2,440",,"1,187","2,889,400","2,440","2,440","2,420","15,766","45,046"
03/02/2023,"2,440",,"3,995","9,760,370","2,440","2,450","2,430","15,766","45,046"
02/02/2023,"2,440",,"1,633","3,976,890","2,430","2,440","2,410","15,766","45,046"
01/02/2023,"2,430",,348,"845,300","2,440","2,440","2,420","15,702","44,862"
31/01/2023,"2,440",,"3,878","9,399,940","2,400","2,440","2,400","15,766","45,046"
30/01/2023,"2,430",,"1,134","2,741,590","2,430","2,430","2,410","15,702","44,862"
27/01/2023,"2,430",,560,"1,353,170","2,420","2,430","2,400","15,702","44,862"
26/01/2023,"2,420",,"7,343","17,753,970","2,410","2,430","2,400","15,637","44,677"
25/01/2023,"2,410",,"1,208","2,910,280","2,410","2,410","2,400","15,572","44,492"
24/01/2023,"2,410",,"10,784","25,709,370","2,420","2,420","2,380","15,572","44,492"
23/01/2023,"2,420",,"10,146","24,323,570","2,410","2,420","2,380","15,637","44,677"
20/01/2023,"2,410",,726,"1,754,380","2,420","2,420","2,400","15,572","44,492"
19/01/2023,"2,400",,"3,382","8,109,400","2,420","2,420","2,380","15,508","44,308"
18/01/2023,"2,410",,"4,670","11,180,500","2,420","2,420","2,380","15,572","44,492"
17/01/2023,"2,420",,"2,389","5,734,980","2,420","2,420","2,400","15,637","44,677"
16/01/2023,"2,420",,682,"1,649,440","2,420","2,420","2,410","15,637","44,677"
13/01/2023,"2,430",,"5,056","12,192,640","2,420","2,430","2,410","15,702","44,862"
12/01/2023,"2,420",,"1,437","3,459,990","2,420","2,420","2,400","15,637","44,677"
11/01/2023,"2,420",,319,"766,940","2,420","2,420","2,400","15,637","44,677"
10/01/2023,"2,410",,"17,484","41,790,350","2,390","2,410","2,380","15,572","44,492"
09/01/2023,"2,390",,815,"1,950,900","2,400","2,400","2,390","15,443","44,123"
06/01/2023,"2,400",,"2,948","7,066,860","2,400","2,410","2,390","15,508","44,308"
05/01/2023,"2,400",,"2,177","5,237,450","2,410","2,420","2,400","15,508","44,308"
04/01/2023,"2,410",,"3,218","7,748,020","2,410","2,410","2,400","15,572","44,492"
03/01/2023,"2,410",,578,"1,391,830","2,410","2,410","2,400","15,572","44,492"
02/01/2023,"2,410",,"1,435","3,458,860","2,410","2,420","2,400","15,572","44,492"
30/12/2022,"2,390",,"6,866","16,431,160","2,410","2,410","2,390","15,443","44,123"
29/12/2022,"2,390",,"6,194","14,810,900","2,390","2,410","2,390","15,443","44,123"
28/12/2022,"2,390",,"1,530","3,643,730","2,390","2,390","2,380","15,443","44,123"
27/12/2022,"2,380",,"5,410","12,821,560","2,370","2,400","2,360","15,378","43,938"
26/12/2022,"2,370",,"5,113","12,196,090","2,370","2,420","2,370","15,314","43,754"
23/12/2022,"2,370",,"4,360","10,298,990","2,360","2,370","2,360","15,314","43,754"
22/12/2022,"2,370",,"1,189","2,807,930","2,370","2,370","2,360","15,314","43,754"
21/12/2022,"2,370",,889,"2,100,350","2,360","2,370","2,360","15,314","43,754"
20/12/2022,"2,370",,"1,931","4,558,570","2,360","2,370","2,360","15,314","43,754"
19/12/2022,"2,370",,"4,842","11,428,130","2,370","2,370","2,360","15,314","43,754"
16/12/2022,"2,370",,995,"2,356,730","2,370","2,370","2,360","15,314","43,754"
15/12/2022,"2,370",,"2,586","6,116,870","2,370","2,370","2,360","15,314","43,754"
14/12/2022,"2,370",,"1,073","2,542,200","2,370","2,370","2,360","15,314","43,754"
13/12/2022,"2,370",,"3,895","9,207,460","2,360","2,370","2,360","15,314","43,754"
12/12/2022,"2,370",,"13,715","32,340,400","2,370","2,380","2,350","15,314","43,754"
09/12/2022,"2,370",,"8,231","19,464,230","2,380","2,380","2,360","15,314","43,754"
08/12/2022,"2,370",,"6,076","14,460,310","2,380","2,380","2,370","15,314","43,754"
07/12/2022,"2,380",,"1,928","4,576,300","2,380","2,380","2,370","15,378","43,938"
06/12/2022,"2,380",,"9,513","22,504,380","2,380","2,380","2,360","15,378","43,938"
05/12/2022,"2,380",,861,"2,047,140","2,380","2,380","2,370","15,378","43,938"
02/12/2022,"2,380",,"10,008","23,721,010","2,370","2,380","2,370","15,378","43,938"
01/12/2022,"2,370",,"1,219","2,900,210","2,380","2,380","2,370","15,314","43,754"
30/11/2022,"2,380",,371,"877,990","2,380","2,380","2,360","15,378","43,938"
29/11/2022,"2,360",,"22,065","52,109,360","2,380","2,380","2,360","15,249","43,569"
28/11/2022,"2,380",,822,"1,953,360","2,380","2,380","2,370","15,378","43,938"
25/11/2022,"2,380",,"1,038","2,460,760","2,390","2,390","2,370","15,378","43,938"
24/11/2022,"2,370",,"10,713","25,299,610","2,360","2,370","2,360","15,314","43,754"
23/11/2022,"2,380",,"1,751","4,141,180","2,380","2,380","2,360","15,378","43,938"
22/11/2022,"2,380",,856,"2,032,060","2,390","2,390","2,370","15,378","43,938"
21/11/2022,"2,380",,322,"766,320","2,380","2,380","2,370","15,378","43,938"
18/11/2022,"2,380",,"1,237","2,938,720","2,370","2,390","2,370","15,378","43,938"
17/11/2022,"2,350",,"4,870","11,457,840","2,380","2,380","2,350","15,185","43,385"
16/11/2022,"2,380",,"2,972","7,073,530","2,390","2,390","2,370","15,378","43,938"
15/11/2022,"2,390",,"4,022","9,537,590","2,390","2,390","2,370","15,443","44,123"
14/11/2022,"2,390",,"5,289","12,508,510","2,390","2,390","2,360","15,443","44,123"
11/11/2022,"2,390",,"3,829","9,112,450","2,400","2,400","2,370","15,443","44,123"
10/11/2022,"2,400",,667,"1,593,330","2,400","2,400","2,380","15,508","44,308"
04/11/2022,"2,400",,"6,098","14,574,550","2,390","2,400","2,380","15,508","44,308"
03/11/2022,"2,390",,"1,186","2,828,850","2,390","2,400","2,380","15,443","44,123"
02/11/2022,"2,390",,"1,430","3,397,120","2,380","2,390","2,370","15,443","44,123"
01/11/2022,"2,380",,448,"1,063,860","2,380","2,390","2,370","15,378","43,938"
31/10/2022,"2,380",,902,"2,140,750","2,390","2,390","2,370","15,378","43,938"
28/10/2022,"2,390",,"1,902","4,512,080","2,380","2,390","2,370","15,443","44,123"
27/10/2022,"2,380",,"5,060","11,980,750","2,380","2,390","2,360","15,378","43,938"
26/10/2022,"2,380",,"1,331","3,144,370","2,380","2,380","2,360","15,378","43,938"
25/10/2022,"2,370",,"6,226","14,713,610","2,380","2,380","2,360","15,314","43,754"
24/10/2022,"2,380",,"3,696","8,772,410","2,380","2,380","2,370","15,378","43,938"
21/10/2022,"2,390",,"1,848","4,405,910","2,380","2,390","2,380","15,443","44,123"
20/10/2022,"2,380",,"1,450","3,436,530","2,370","2,380","2,370","15,378","43,938"
19/10/2022,"2,370",,"3,863","9,152,900","2,380","2,380","2,360","15,314","43,754"
18/10/2022,"2,380",,"2,207","5,211,720","2,360","2,380","2,360","15,378","43,938"
17/10/2022,"2,370",,739,"1,748,700","2,380","2,380","2,360","15,314","43,754"
14/10/2022,"2,380",,41,"97,580","2,380","2,380","2,380","15,378","43,938"
13/10/2022,"2,380",,"3,848","9,080,530","2,370","2,390","2,350","15,378","43,938"
12/10/2022,"2,380",,611,"1,444,960","2,400","2,440","2,360","15,378","43,938"
11/10/2022,"2,370",,846,"2,009,640","2,380","2,380","2,370","15,314","43,754"
10/10/2022,"2,380",,"3,307","7,815,080","2,370","2,380","2,360","15,378","43,938"
07/10/2022,"2,370",,"1,125","2,666,490","2,380","2,380","2,370","15,314","43,754"
06/10/2022,"2,380",,61,"145,260","2,390","2,390","2,380","15,378","43,938"
05/10/2022,"2,380",,"1,584","3,764,560","2,380","2,380","2,370","15,378","43,938"
04/10/2022,"2,380",,844,"2,004,560","2,380","2,380","2,370","15,378","43,938"
03/10/2022,"2,390",,"1,569","3,704,810","2,360","2,390","2,360","15,443","44,123"
30/09/2022,"2,360",,"2,736","6,486,480","2,390","2,390","2,360","15,249","43,569"
29/09/2022,"2,380",,287,"683,120","2,380","2,390","2,380","15,378","43,938"
28/09/2022,"2,390",,168,"400,280","2,380","2,390","2,380","15,443","44,123"
27/09/2022,"2,390",,"4,267","10,130,720","2,400","2,400","2,360","15,443","44,123"
23/09/2022,"2,400",,355,"851,800","2,390","2,400","2,390","15,508","44,308"
22/09/2022,"2,400",,"11,675","27,837,760","2,390","2,400","2,380","15,508","44,308"
21/09/2022,"2,380",,"9,229","21,929,030","2,380","2,380","2,360","15,378","43,938"
20/09/2022,"2,380",,"5,753","13,638,430","2,380","2,380","2,360","15,378","43,938"
19/09/2022,"2,390",,"2,833","6,747,080","2,380","2,390","2,370","15,443","44,123"
16/09/2022,"2,400",,"5,535","13,214,520","2,380","2,400","2,370","15,508","44,308"
15/09/2022,"2,380",,"1,262","2,997,650","2,390","2,390","2,370","15,378","43,938"
14/09/2022,"2,380",,716,"1,702,380","2,370","2,390","2,370","15,378","43,938"
13/09/2022,"2,380",,408,"973,670","2,390","2,390","2,380","15,378","43,938"
12/09/2022,"2,390",,"1,463","3,480,450","2,400","2,400","2,370","15,443","44,123"
09/09/2022,"2,390",,690,"1,648,090","2,390","2,390","2,380","15,443","44,123"
08/09/2022,"2,390",,796,"1,901,380","2,410","2,410","2,380","15,443","44,123"
07/09/2022,"2,380",,"1,465","3,486,670","2,400","2,400","2,370","15,378","43,938"
06/09/2022,"2,390",,854,"2,035,420","2,380","2,400","2,370","15,443","44,123"
05/09/2022,"2,390",,744,"1,781,050","2,400","2,400","2,380","15,443","44,123"
02/09/2022,"2,380",,202,"480,880","2,390","2,390","2,380","15,378","43,938"
01/09/2022,"2,370",,"4,646","11,015,740","2,370","2,380","2,360","15,314","43,754"
31/08/2022,"2,380",,742,"1,763,850","2,380","2,380","2,370","15,378","43,938"
30/08/2022,"2,380",,550,"1,312,390","2,390","2,390","2,380","15,378","43,938"
29/08/2022,"2,400",,430,"1,029,190","2,390","2,400","2,390","15,508","44,308"
26/08/2022,"2,390",,"4,539","10,843,030","2,370","2,390","2,370","15,443","44,123"
25/08/2022,"2,380",,280,"666,450","2,390","2,390","2,380","15,378","43,938"
24/08/2022,"2,370",,"1,287","3,058,440","2,390","2,390","2,370","15,314","43,754"
23/08/2022,"2,390",,695,"1,650,260","2,390","2,390","2,370","15,443","44,123"
22/08/2022,"2,390",,359,"853,510","2,370","2,390","2,370","15,443","44,123"
19/08/2022,"2,390",,414,"987,140","2,390","2,390","2,380","15,443","44,123"
18/08/2022,"2,370",,528,"1,254,060","2,380","2,390","2,370","15,314","43,754"
17/08/2022,"2,380",,"2,206","5,231,890","2,380","2,380","2,370","15,378","43,938"
16/08/2022,"2,390",,"1,113","2,647,310","2,390","2,390","2,370","15,443","44,123"
15/08/2022,"2,380",,"1,254","2,972,230","2,360","2,390","2,360","15,378","43,938"
12/08/2022,"2,370",,710,"1,688,920","2,370","2,400","2,370","15,314","43,754"
11/08/2022,"2,370",,"2,948","7,036,020","2,380","2,390","2,370","15,314","43,754"
10/08/2022,"2,380",,"1,245","2,956,880","2,370","2,380","2,370","15,378","43,938"
09/08/2022,"2,370",,736,"1,742,670","2,370","2,370","2,360","15,314","43,754"
08/08/2022,"2,360",,"22,962","53,463,740","2,380","2,380","2,300","15,249","43,569"
05/08/2022,"2,380",,"6,822","16,074,800","2,370","2,380","2,350","15,378","43,938"
04/08/2022,"2,370",,"3,864","9,159,370","2,390","2,390","2,370","15,314","43,754"
03/08/2022,"2,390",,"7,609","18,126,050","2,400","2,400","2,370","15,443","44,123"
02/08/2022,"2,400",,"3,894","9,286,430","2,380","2,400","2,370","15,508","44,308"
01/08/2022,"2,380",,"4,454","10,629,890","2,390","2,400","2,370","15,378","43,938"
29/07/2022,"2,390",,562,"1,343,250","2,400","2,400","2,390","15,443","44,123"
28/07/2022,"2,390",,"1,709","4,072,830","2,390","2,390","2,380","15,443","44,123"
27/07/2022,"2,390",,"3,181","7,588,300","2,400","2,400","2,380","15,443","44,123"
26/07/2022,"2,380",,"3,679","8,769,280","2,390","2,400","2,380","15,378","43,938"
25/07/2022,"2,400",,"2,328","5,546,770","2,420","2,420","2,380","15,508","44,308"
22/07/2022,"2,400",,330,"793,650","2,450","2,450","2,380","15,508","44,308"
21/07/2022,"2,390",,"2,536","6,049,030","2,390","2,390","2,370","15,443","44,123"
20/07/2022,"2,390",,"4,626","10,994,020","2,380","2,390","2,370","15,443","44,123"
19/07/2022,"2,390",,"3,717","8,834,130","2,390","2,390","2,370","15,443","44,123"
18/07/2022,"2,390",,"18,833","44,929,230","2,400","2,400","2,380","15,443","44,123"
15/07/2022,"2,400",,984,"2,363,710","2,410","2,410","2,400","15,508","44,308"
14/07/2022,"2,410",,"5,710","13,756,100","2,400","2,410","2,400","15,572","44,492"
13/07/2022,"2,410",,"1,966","4,728,060","2,410","2,410","2,400","15,572","44,492"
12/07/2022,"2,410",,"9,157","21,948,640","2,410","2,410","2,390","15,572","44,492"
11/07/2022,"2,410",,"3,006","7,234,350","2,410","2,410","2,400","15,572","44,492"
08/07/2022,"2,420",,"1,618","3,900,420","2,420","2,420","2,410","15,637","44,677"
07/07/2022,"2,410",,"16,119","38,730,770","2,400","2,420","2,400","15,572","44,492"
06/07/2022,"2,410",,"15,927","38,462,810","2,420","2,430","2,410","15,572","44,492"
05/07/2022,"2,430",,"16,615","40,233,090","2,430","2,430","2,420","15,702","44,862"
04/07/2022,"2,440",,"4,964","12,073,440","2,450","2,450","2,430","15,766","45,046"
01/07/2022,"2,450",,"4,684","11,413,350","2,460","2,460","2,430","15,831","45,231"
30/06/2022,"2,450",,"6,321","15,349,600","2,460","2,460","2,420","15,831","45,231"
29/06/2022,"2,440",,"4,043","9,845,660","2,450","2,450","2,430","15,766","45,046"
28/06/2022,"2,440",,"2,427","5,928,830","2,460","2,460","2,440","15,766","45,046"
27/06/2022,"2,450",,"6,296","15,377,630","2,470","2,470","2,440","15,831","45,231"
24/06/2022,"2,460",,"5,240","12,877,150","2,470","2,470","2,450","15,895","45,415"
23/06/2022,"2,450",,"6,162","15,118,870","2,440","2,460","2,430","15,831","45,231"
22/06/2022,"2,440",,"21,962","53,288,780","2,460","2,460","2,420","15,766","45,046"
21/06/2022,"2,450",,"2,327","5,712,580","2,470","2,470","2,450","15,831","45,231"
20/06/2022,"2,470",,"2,855","7,009,380","2,450","2,470","2,450","15,960","45,600"
17/06/2022,"2,450",,"23,441","57,370,910","2,480","2,480","2,440","15,831","45,231"
16/06/2022,"2,480",,"6,283","15,547,290","2,500","2,500","2,470","16,025","45,785"
15/06/2022,"2,490",,"6,148","15,339,260","2,500","2,510","2,490","16,089","45,969"
14/06/2022,"2,510",,"8,000","20,078,020","2,520","2,520","2,490","16,218","46,338"
13/06/2022,"2,520",,"67,126","167,621,110","2,490","2,530","2,470","16,283","46,523"
10/06/2022,"2,610",,"89,023","233,468,500","2,620","2,630","2,610","16,865","48,185"
09/06/2022,"2,620",,"74,061","193,890,330","2,620","2,630","2,610","16,929","48,369"
08/06/2022,"2,600",,"41,945","109,167,240","2,610","2,620","2,600","16,800","48,000"
07/06/2022,"2,610",,"46,672","121,636,990","2,600","2,620","2,600","16,865","48,185"
03/06/2022,"2,600",,"26,656","69,317,520","2,610","2,610","2,600","16,800","48,000"
02/06/2022,"2,600",,"31,327","81,469,170","2,610","2,610","2,600","16,800","48,000"
01/06/2022,"2,610",,"28,056","73,259,260","2,610","2,620","2,600","16,865","48,185"
31/05/2022,"2,610",,"7,759","20,262,960","2,620","2,630","2,600","16,865","48,185"
30/05/2022,"2,620",,"6,009","15,658,270","2,610","2,620","2,600","16,929","48,369"
27/05/2022,"2,610",,"28,387","73,797,630","2,580","2,620","2,580","16,865","48,185"
26/05/2022,"2,580",,"3,395","8,774,730","2,590","2,590","2,580","16,671","47,631"
25/05/2022,"2,590",,"14,006","36,139,940","2,580","2,590","2,580","16,735","47,815"
24/05/2022,"2,590",,"2,669","6,888,870","2,580","2,590","2,570","16,735","47,815"
23/05/2022,"2,590",,"2,108","5,451,790","2,590","2,590","2,580","16,735","47,815"
20/05/2022,"2,590",,"18,141","46,745,860","2,590","2,590","2,570","16,735","47,815"
18/05/2022,"2,570",,"6,860","17,738,060","2,590","2,590","2,570","16,606","47,446"
17/05/2022,"2,590",,"1,790","4,625,230","2,590","2,600","2,580","16,735","47,815"
16/05/2022,"2,590",,"8,089","20,894,240","2,590","2,600","2,570","16,735","47,815"
13/05/2022,"2,590",,"2,866","7,401,700","2,590","2,590","2,580","16,735","47,815"
12/05/2022,"2,590",,"10,204","26,286,380","2,580","2,590","2,570","16,735","47,815"
11/05/2022,"2,580",,"7,912","20,351,510","2,570","2,580","2,570","16,671","47,631"
10/05/2022,"2,570",,"4,030","10,292,220","2,570","2,570","2,550","16,606","47,446"
09/05/2022,"2,570",,"2,721","6,971,670","2,570","2,570","2,550","16,606","47,446"
06/05/2022,"2,570",,"3,877","9,964,290","2,570","2,580","2,570","16,606","47,446"
05/05/2022,"2,570",,"8,017","20,566,180","2,580","2,580","2,550","16,606","47,446"
04/05/2022,"2,580",,"18,666","48,077,680","2,590","2,590","2,570","16,671","47,631"
03/05/2022,"2,580",,"78,078","200,803,630","2,570","2,600","2,550","16,671","47,631"
02/05/2022,"2,560",,"11,833","30,251,330","2,580","2,580","2,550","16,542","47,262"
29/04/2022,"2,570",,"6,523","16,715,720","2,570","2,570","2,550","16,606","47,446"
28/04/2022,"2,570",,"4,499","11,510,660","2,560","2,580","2,550","16,606","47,446"
27/04/2022,"2,560",,"4,632","11,847,540","2,570","2,570","2,550","16,542","47,262"
26/04/2022,"2,560",,"26,249","67,029,450","2,560","2,600","2,530","16,542","47,262"
25/04/2022,"2,590",,"10,080","25,963,270","2,590","2,590","2,570","16,735","47,815"
22/04/2022,"2,590",,"7,672","19,823,840","2,580","2,590","2,570","16,735","47,815"
21/04/2022,"2,580",,"8,146","20,875,530","2,580","2,590","2,540","16,671","47,631"
20/04/2022,"2,580",,"11,112","28,479,660","2,570","2,580","2,560","16,671","47,631"
19/04/2022,"2,570",,"8,872","22,816,540","2,590","2,590","2,560","16,606","47,446"
18/04/2022,"2,590",,"18,225","46,975,270","2,590","2,600","2,570","16,735","47,815"
13/04/2022,"2,590",,"19,678","50,779,910","2,590","2,590","2,560","16,735","47,815"
12/04/2022,"2,580",,"13,872","35,600,340","2,570","2,580","2,550","16,671","47,631"
11/04/2022,"2,580",,"46,768","120,204,650","2,580","2,590","2,560","16,671","47,631"
08/04/2022,"2,560",,"27,985","71,052,250","2,510","2,560","2,510","16,542","47,262"
07/04/2022,"2,510",,"13,965","34,764,590","2,530","2,530","2,420","16,218","46,338"
06/04/2022,"2,430",,"69,799","169,931,850","2,470","2,490","2,400","15,702","44,862"
05/04/2022,"2,550",,"21,637","54,980,790","2,560","2,580","2,520","16,477","47,077"
04/04/2022,"2,560",,"11,740","29,998,110","2,570","2,580","2,550","16,542","47,262"
01/04/2022,"2,560",,"6,934","17,722,170","2,570","2,570","2,550","16,542","47,262"
31/03/2022,"2,550",,"69,398","177,583,720","2,600","2,600","2,550","16,477","47,077"
30/03/2022,"2,580",,"6,900","17,788,960","2,580","2,590","2,570","16,671","47,631"
29/03/2022,"2,600",,"32,187","82,965,000","2,600","2,600","2,560","16,800","48,000"
28/03/2022,"2,600",,"15,858","41,228,550","2,620","2,620","2,590","16,800","48,000"
25/03/2022,"2,620",,"9,609","25,079,700","2,630","2,630","2,600","16,929","48,369"
24/03/2022,"2,630",,"16,798","43,885,190","2,610","2,630","2,590","16,994","48,554"
23/03/2022,"2,620",,"22,774","59,469,590","2,630","2,640","2,600","16,929","48,369"
22/03/2022,"2,620",,"28,503","74,253,060","2,630","2,630","2,580","16,929","48,369"
21/03/2022,"2,620",,"20,964","55,063,550","2,640","2,650","2,610","16,929","48,369"
18/03/2022,"2,620",,"12,214","31,961,040","2,620","2,630","2,600","16,929","48,369"
17/03/2022,"2,620",,"40,229","104,466,500","2,600","2,630","2,570","16,929","48,369"
16/03/2022,"2,600",,"94,232","243,509,500","2,560","2,620","2,550","16,800","48,000"
15/03/2022,"2,600",,"69,888","181,568,560","2,590","2,620","2,570","16,800","48,000"
14/03/2022,"2,590",,"111,070","285,376,880","2,550","2,590","2,540","16,735","47,815"
11/03/2022,"2,540",,"74,751","187,638,120","2,510","2,540","2,470","16,412","46,892"
10/03/2022,"2,500",,"36,857","91,986,940","2,510","2,520","2,490","16,154","46,154"
09/03/2022,"2,510",,"60,289","150,891,460","2,490","2,520","2,490","16,218","46,338"
07/03/2022,"2,490",,"64,752","160,882,440","2,480","2,500","2,470","16,089","45,969"
04/03/2022,"2,470",,"27,883","68,419,000","2,440","2,470","2,440","15,960","45,600"
03/03/2022,"2,440",,"25,578","61,805,370","2,440","2,440","2,400","15,766","45,046"
02/03/2022,"2,440",,"9,346","22,779,650","2,440","2,450","2,420","15,766","45,046"
01/03/2022,"2,440",,"94,823","229,358,590","2,440","2,460","2,380","15,766","45,046"
28/02/2022,"2,410",,"29,082","70,180,200","2,420","2,430","2,400","15,572","44,492"
25/02/2022,"2,420",,"44,286","106,258,330","2,400","2,440","2,360","15,637","44,677"
24/02/2022,"2,430",,"94,012","230,652,570","2,500","2,520","2,420","15,702","44,862"
23/02/2022,"2,480",,"188,523","472,239,860","2,440","2,630","2,440","16,025","45,785"
22/02/2022,"2,400",,"47,151","112,672,800","2,390","2,400","2,380","15,508","44,308"
21/02/2022,"2,380",,"50,303","119,768,070","2,380","2,400","2,370","15,378","43,938"
18/02/2022,"2,380",,"24,671","58,727,500","2,370","2,400","2,370","15,378","43,938"
17/02/2022,"2,370",,"21,362","50,550,030","2,380","2,380","2,360","15,314","43,754"
16/02/2022,"2,370",,"34,916","82,287,830","2,380","2,380","2,350","15,314","43,754"
15/02/2022,"2,370",,"16,034","37,902,640","2,370","2,380","2,350","15,314","43,754"
14/02/2022,"2,380",,"32,668","77,256,560","2,390","2,390","2,350","15,378","43,938"
11/02/2022,"2,370",,"31,948","75,637,280","2,340","2,390","2,340","15,314","43,754"
10/02/2022,"2,360",,"27,956","65,915,110","2,390","2,420","2,330","15,249","43,569"
09/02/2022,"2,410",,"98,761","237,231,410","2,350","2,450","2,350","15,572","44,492"
08/02/2022,"2,340",,"33,128","76,778,700","2,290","2,350","2,290","15,120","43,200"
07/02/2022,"2,300",,"17,935","41,292,620","2,320","2,330","2,300","14,862","42,462"
04/02/2022,"2,330",,344,"800,820","2,330","2,330","2,320","15,055","43,015"
03/02/2022,"2,320",,"3,220","7,443,160","2,330","2,340","2,300","14,991","42,831"
02/02/2022,"2,330",,"4,489","10,426,790","2,330","2,340","2,310","15,055","43,015"
01/02/2022,"2,320",,"1,324","3,072,270","2,330","2,340","2,310","14,991","42,831"
31/01/2022,"2,320",,"5,730","13,261,980","2,310","2,320","2,300","14,991","42,831"
28/01/2022,"2,310",,"1,049","2,412,910","2,300","2,310","2,300","14,926","42,646"
27/01/2022,"2,310",,"3,206","7,389,430","2,310","2,310","2,300","14,926","42,646"
26/01/2022,"2,310",,"1,681","3,873,170","2,300","2,310","2,300","14,926","42,646"
25/01/2022,"2,310",,"3,444","7,923,210","2,310","2,310","2,290","14,926","42,646"
24/01/2022,"2,310",,"2,062","4,750,250","2,310","2,310","2,300","14,926","42,646"
21/01/2022,"2,310",,"6,277","14,409,850","2,310","2,310","2,290","14,926","42,646"
20/01/2022,"2,300",,"6,138","14,123,710","2,310","2,310","2,290","14,862","42,462"
19/01/2022,"2,310",,"4,222","9,725,240","2,310","2,310","2,300","14,926","42,646"
18/01/2022,"2,310",,"3,880","8,929,520","2,310","2,310","2,300","14,926","42,646"
17/01/2022,"2,300",,"2,671","6,117,130","2,290","2,300","2,290","14,862","42,462"
14/01/2022,"2,290",,"12,738","29,023,330","2,310","2,310","2,270","14,797","42,277"
13/01/2022,"2,290",,620,"1,433,490","2,320","2,320","2,290","14,797","42,277"
12/01/2022,"2,300",,"4,443","10,183,080","2,290","2,310","2,290","14,862","42,462"
11/01/2022,"2,290",,"2,738","6,316,370","2,310","2,310","2,290","14,797","42,277"
10/01/2022,"2,300",,"10,221","23,690,400","2,300","2,320","2,300","14,862","42,462"
06/01/2022,"2,300",,"1,070","2,430,660","2,300","2,300","2,270","14,862","42,462"
05/01/2022,"2,270",,"46,185","105,228,470","2,280","2,310","2,260","14,668","41,908"
04/01/2022,"2,290",,"4,301","9,821,440","2,320","2,320","2,280","14,797","42,277"
03/01/2022,"2,280",,"21,415","48,716,910","2,310","2,310","2,260","14,732","42,092"
31/12/2021,"2,310",,"13,131","30,266,380","2,330","2,330","2,290","14,926","42,646"
30/12/2021,"2,320",,"37,829","86,710,330","2,290","2,350","2,270","14,991","42,831"
29/12/2021,"2,290",,"5,957","13,616,380","2,290","2,300","2,280","14,797","42,277"
28/12/2021,"2,290",,"2,468","5,639,600","2,290","2,290","2,270","14,797","42,277"
27/12/2021,"2,280",,"1,194","2,728,160","2,290","2,290","2,270","14,732","42,092"
24/12/2021,"2,290",,"3,566","8,111,350","2,290","2,290","2,270","14,797","42,277"
23/12/2021,"2,270",,"3,601","8,210,850","2,290","2,290","2,270","14,668","41,908"
22/12/2021,"2,290",,"5,520","12,563,640","2,270","2,290","2,260","14,797","42,277"
21/12/2021,"2,270",,"5,531","12,571,170","2,270","2,280","2,260","14,668","41,908"
20/12/2021,"2,270",,"2,687","6,105,000","2,290","2,290","2,270","14,668","41,908"
17/12/2021,"2,290",,"1,308","2,985,810","2,300","2,300","2,280","14,797","42,277"
16/12/2021,"2,300",,"1,317","3,018,810","2,300","2,320","2,290","14,862","42,462"
15/12/2021,"2,300",,"3,085","7,082,740","2,300","2,320","2,280","14,862","42,462"
14/12/2021,"2,290",,"2,944","6,724,510","2,290","2,290","2,260","14,797","42,277"
13/12/2021,"2,270",,"2,667","6,048,300","2,290","2,290","2,240","14,668","41,908"
10/12/2021,"2,260",,"5,444","12,334,420","2,250","2,300","2,250","14,603","41,723"
